<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,1,20200306,182800,187.8300000,187.9600000,187.6400000,187.9500000
GAZP,1,20200306,182900,187.8600000,188.0000000,187.6800000,187.8400000
GAZP,1,20200306,183000,187.8000000,188.8700000,187.7500000,188.7100000
GAZP,1,20200306,183100,188.7100000,188.7100000,187.8400000,188.0600000
GAZP,1,20200306,183200,188.0000000,188.4900000,188.0000000,188.0600000
GAZP,1,20200306,183300,188.0500000,188.4700000,188.0500000,188.4700000
GAZP,1,20200306,183400,188.4000000,188.4000000,188.1300000,188.1400000
GAZP,1,20200306,183500,188.1400000,188.1800000,187.6900000,187.9100000
GAZP,1,20200306,183600,187.9900000,188.5000000,187.9000000,188.3400000
GAZP,1,20200306,183700,188.3400000,188.7500000,188.1800000,188.3800000
GAZP,1,20200306,183800,188.3700000,188.5000000,188.2000000,188.4800000
GAZP,1,20200306,183900,188.3900000,188.5000000,188.2600000,188.2900000
GAZP,1,20200306,184500,188.2700000,188.2700000,188.2700000,188.2700000
GAZP,1,20200306,184600,188.2700000,188.2700000,188.2700000,188.2700000
GAZP,1,20200306,184700,188.2700000,188.2700000,188.2700000,188.2700000
GAZP,1,20200306,184800,188.2700000,188.2700000,188.2700000,188.2700000
GAZP,1,20200306,184900,188.2700000,188.2700000,188.2700000,188.2700000
GAZP,1,20200310,100000,169.4500000,169.7400000,161.0100000,162.1300000
GAZP,1,20200310,100100,163.1400000,165.2700000,162.1300000,163.5200000
GAZP,1,20200310,100200,163.8800000,165.5600000,163.5000000,164.8200000
GAZP,1,20200310,100300,164.8300000,165.4900000,164.5500000,165.4700000
GAZP,1,20200310,100400,165.4600000,165.4700000,164.0600000,165.1800000
GAZP,1,20200310,100500,165.3600000,165.8900000,164.9500000,165.6000000
GAZP,1,20200310,100600,165.6000000,165.6000000,165.0000000,165.4500000
GAZP,1,20200310,100700,165.3500000,167.4500000,165.3300000,166.6800000
GAZP,1,20200310,100800,167.0600000,169.0000000,166.2500000,168.6200000
GAZP,1,20200310,100900,168.9900000,169.4400000,168.5400000,168.7900000
GAZP,1,20200310,101000,168.8800000,168.9300000,167.5800000,168.3900000
GAZP,1,20200310,101100,168.1900000,168.6000000,168.0000000,168.2800000
GAZP,1,20200310,101200,168.2700000,168.9300000,167.9500000,168.7100000
GAZP,1,20200310,101300,168.6900000,169.0000000,168.5000000,168.8000000
GAZP,1,20200310,101400,168.8000000,169.5400000,168.6700000,168.8200000
GAZP,1,20200310,101500,168.6700000,169.1700000,168.5000000,168.7300000
GAZP,1,20200310,101600,168.9900000,169.5100000,168.5000000,169.3500000
GAZP,1,20200310,101700,169.5000000,171.2400000,169.4900000,169.9900000
GAZP,1,20200310,101800,169.9000000,172.7400000,169.5200000,172.6900000
GAZP,1,20200310,101900,172.5100000,173.0000000,171.4900000,172.2800000
GAZP,1,20200310,102000,172.2800000,172.5000000,171.7000000,171.8400000
GAZP,1,20200310,102100,171.7000000,171.8400000,168.8000000,169.0300000
GAZP,1,20200310,102200,169.0300000,170.0000000,169.0000000,169.8200000
GAZP,1,20200310,102300,169.8200000,169.9900000,169.5400000,169.9700000
GAZP,1,20200310,102400,169.9700000,170.7200000,169.8100000,170.1900000
GAZP,1,20200310,102500,170.1700000,170.1700000,169.5000000,169.5100000
GAZP,1,20200310,102600,169.6900000,170.0000000,168.9700000,169.5000000
GAZP,1,20200310,102700,169.4900000,170.1000000,169.4100000,169.9400000
GAZP,1,20200310,102800,170.0000000,170.1900000,169.5000000,169.7300000
GAZP,1,20200310,102900,169.7900000,169.8800000,169.4900000,169.6600000
GAZP,1,20200310,103000,169.7400000,169.9000000,169.6000000,169.8900000
GAZP,1,20200310,103100,169.8500000,169.9000000,169.4800000,169.7200000
GAZP,1,20200310,103200,169.6700000,169.7400000,169.3800000,169.6600000
GAZP,1,20200310,103300,169.6600000,169.7000000,169.3300000,169.6900000
GAZP,1,20200310,103400,169.6900000,170.4200000,169.6700000,170.1100000
GAZP,1,20200310,103500,170.1300000,170.3000000,170.0000000,170.2500000
GAZP,1,20200310,103600,170.2000000,170.4000000,170.0100000,170.2600000
GAZP,1,20200310,103700,170.2600000,171.3400000,170.1600000,170.8300000
GAZP,1,20200310,103800,170.9100000,170.9100000,169.5900000,169.9800000
GAZP,1,20200310,103900,169.9700000,170.1300000,169.7600000,169.8500000
GAZP,1,20200310,104000,169.8500000,170.0000000,169.7700000,169.8600000
GAZP,1,20200310,104100,169.9700000,170.9900000,169.8200000,170.2400000
GAZP,1,20200310,104200,170.1900000,170.3900000,169.8300000,169.9000000
GAZP,1,20200310,104300,169.9000000,171.0000000,169.9000000,170.2800000
GAZP,1,20200310,104400,170.2500000,171.0000000,170.1100000,170.6700000
GAZP,1,20200310,104500,170.6700000,171.1300000,170.4900000,170.9300000
GAZP,1,20200310,104600,170.9300000,172.0000000,170.7900000,171.4500000
GAZP,1,20200310,104700,171.4500000,171.8400000,171.3100000,171.4500000
GAZP,1,20200310,104800,171.6200000,171.7400000,171.0000000,171.0700000
GAZP,1,20200310,104900,171.0700000,171.1500000,170.4000000,170.8900000
GAZP,1,20200310,105000,170.8900000,170.9000000,170.4400000,170.9000000
GAZP,1,20200310,105100,170.8600000,171.1100000,170.7200000,170.9600000
GAZP,1,20200310,105200,170.9600000,170.9900000,170.6900000,170.8500000
GAZP,1,20200310,105300,170.8000000,171.8700000,170.6500000,171.6900000
GAZP,1,20200310,105400,171.6900000,172.1100000,171.2800000,171.6700000
GAZP,1,20200310,105500,171.7400000,171.7400000,170.7300000,171.0000000
GAZP,1,20200310,105600,171.0000000,171.2800000,170.8500000,171.0800000
GAZP,1,20200310,105700,171.0800000,171.5000000,171.0100000,171.3500000
GAZP,1,20200310,105800,171.4100000,171.5000000,171.0100000,171.5000000
GAZP,1,20200310,105900,171.4100000,171.5900000,171.4000000,171.4900000
GAZP,1,20200310,110000,171.4400000,172.1000000,171.1400000,171.9400000
GAZP,1,20200310,110100,172.0400000,172.0900000,171.0000000,171.0500000
GAZP,1,20200310,110200,171.0600000,171.0600000,170.4000000,170.5000000
GAZP,1,20200310,110300,170.4900000,171.3400000,170.4000000,171.0600000
GAZP,1,20200310,110400,171.1000000,171.3600000,170.3000000,170.4900000
GAZP,1,20200310,110500,170.4900000,170.7100000,169.8100000,169.8100000
GAZP,1,20200310,110600,169.8500000,170.7600000,169.7000000,170.6600000
GAZP,1,20200310,110700,170.6900000,171.2800000,170.5700000,171.0600000
GAZP,1,20200310,110800,171.0600000,171.2600000,170.7900000,170.9800000
GAZP,1,20200310,110900,170.9800000,171.2700000,170.8100000,171.0100000
GAZP,1,20200310,111000,171.0000000,171.2600000,170.6000000,170.9100000
GAZP,1,20200310,111100,170.8800000,171.1900000,169.9900000,170.7200000
GAZP,1,20200310,111200,170.7400000,170.9700000,170.3200000,170.7700000
GAZP,1,20200310,111300,170.7400000,170.8000000,170.3700000,170.3800000
GAZP,1,20200310,111400,170.4600000,170.5000000,170.1100000,170.2900000
GAZP,1,20200310,111500,170.2900000,170.3000000,169.3200000,169.3500000
GAZP,1,20200310,111600,169.3200000,169.3900000,169.0000000,169.3700000
GAZP,1,20200310,111700,169.3700000,170.2500000,169.2900000,170.1900000
GAZP,1,20200310,111800,170.1900000,170.2900000,169.5300000,169.6200000
GAZP,1,20200310,111900,169.6000000,169.6100000,169.0000000,169.4200000
GAZP,1,20200310,112000,169.2900000,169.6800000,169.0700000,169.6500000
GAZP,1,20200310,112100,169.6500000,169.6500000,169.0000000,169.0900000
GAZP,1,20200310,112200,169.1100000,169.3000000,168.7000000,169.0000000
GAZP,1,20200310,112300,168.9600000,169.2000000,168.6900000,169.0000000
GAZP,1,20200310,112400,169.0400000,169.5900000,168.7300000,169.0200000
GAZP,1,20200310,112500,169.1000000,170.0000000,168.7700000,169.4600000
GAZP,1,20200310,112600,169.4600000,169.9700000,169.2000000,169.3700000
GAZP,1,20200310,112700,169.3300000,169.6200000,169.0100000,169.0800000
GAZP,1,20200310,112800,169.0800000,170.0000000,169.0000000,169.8200000
GAZP,1,20200310,112900,169.9100000,170.3800000,169.7000000,170.3700000
GAZP,1,20200310,113000,170.3700000,170.5000000,169.3400000,170.0800000
GAZP,1,20200310,113100,170.0800000,170.6800000,169.9000000,170.5700000
GAZP,1,20200310,113200,170.6000000,171.3500000,170.6000000,171.2700000
GAZP,1,20200310,113300,171.2700000,171.5000000,171.1000000,171.5000000
GAZP,1,20200310,113400,171.5000000,171.7500000,171.2600000,171.7100000
GAZP,1,20200310,113500,171.6900000,171.7100000,171.2000000,171.5000000
GAZP,1,20200310,113600,171.4600000,171.5600000,171.1300000,171.4900000
GAZP,1,20200310,113700,171.4900000,171.8200000,171.4100000,171.6800000
GAZP,1,20200310,113800,171.5600000,171.7000000,171.2000000,171.2000000
GAZP,1,20200310,113900,171.2000000,171.5200000,171.2000000,171.4600000
GAZP,1,20200310,114000,171.4400000,171.6200000,171.3300000,171.5800000
GAZP,1,20200310,114100,171.5700000,171.5700000,170.8000000,171.0000000
GAZP,1,20200310,114200,171.0100000,171.2100000,170.8200000,170.9800000
GAZP,1,20200310,114300,170.9800000,170.9800000,170.7100000,170.8900000
GAZP,1,20200310,114400,170.9000000,171.2000000,170.9000000,171.0800000
GAZP,1,20200310,114500,171.0400000,171.2900000,170.9500000,171.2100000
GAZP,1,20200310,114600,171.1600000,171.2900000,171.0000000,171.0000000
GAZP,1,20200310,114700,171.0100000,171.1800000,170.8000000,170.8400000
GAZP,1,20200310,114800,170.8400000,170.9600000,170.6500000,170.8000000
GAZP,1,20200310,114900,170.7700000,170.9200000,170.2400000,170.4600000
GAZP,1,20200310,115000,170.4600000,170.4600000,169.8600000,169.9800000
GAZP,1,20200310,115100,169.8900000,170.5000000,169.8900000,170.5000000
GAZP,1,20200310,115200,170.4600000,171.0000000,170.3100000,170.3600000
GAZP,1,20200310,115300,170.3200000,170.3900000,170.0000000,170.3300000
GAZP,1,20200310,115400,170.3300000,170.7400000,170.3300000,170.4300000
GAZP,1,20200310,115500,170.4300000,170.6100000,170.2600000,170.5400000
GAZP,1,20200310,115600,170.5600000,170.8900000,170.5600000,170.8900000
GAZP,1,20200310,115700,170.8800000,171.2900000,170.8600000,171.1900000
GAZP,1,20200310,115800,171.1900000,171.2600000,170.7500000,170.8100000
GAZP,1,20200310,115900,170.8000000,171.4000000,170.8000000,171.1900000
GAZP,1,20200310,120000,171.1100000,171.2300000,170.7900000,170.9000000
GAZP,1,20200310,120100,170.9200000,171.4500000,170.8000000,171.3000000
GAZP,1,20200310,120200,171.2700000,171.3500000,170.9600000,171.2800000
GAZP,1,20200310,120300,171.2800000,171.3600000,170.9400000,171.1000000
GAZP,1,20200310,120400,171.1000000,171.1600000,170.9100000,171.0500000
GAZP,1,20200310,120500,171.0400000,171.1600000,170.8700000,170.9700000
GAZP,1,20200310,120600,171.0000000,171.2000000,170.7000000,171.1900000
GAZP,1,20200310,120700,171.1900000,171.2500000,171.0100000,171.2500000
GAZP,1,20200310,120800,171.2400000,171.4200000,171.1400000,171.3100000
GAZP,1,20200310,120900,171.2700000,171.3100000,171.0000000,171.0100000
GAZP,1,20200310,121000,171.0100000,171.2500000,170.9400000,171.2300000
GAZP,1,20200310,121100,171.2200000,171.2500000,170.8100000,170.8100000
GAZP,1,20200310,121200,170.8100000,171.2300000,170.7000000,171.2300000
GAZP,1,20200310,121300,171.2300000,171.4000000,170.9900000,171.2000000
GAZP,1,20200310,121400,171.1000000,171.3300000,171.0000000,171.2400000
GAZP,1,20200310,121500,171.3300000,171.4500000,171.1800000,171.4200000
GAZP,1,20200310,121600,171.3900000,171.4500000,171.2900000,171.4100000
GAZP,1,20200310,121700,171.4100000,171.8900000,171.3700000,171.7500000
GAZP,1,20200310,121800,171.7300000,171.9000000,171.5400000,171.8000000
GAZP,1,20200310,121900,171.7800000,171.9200000,171.6100000,171.9200000
GAZP,1,20200310,122000,171.9300000,171.9500000,171.2900000,171.4000000
GAZP,1,20200310,122100,171.4000000,171.5000000,171.0000000,171.1200000
GAZP,1,20200310,122200,171.1100000,171.6800000,171.0700000,171.5400000
GAZP,1,20200310,122300,171.5300000,172.1000000,171.5300000,171.9500000
GAZP,1,20200310,122400,171.9500000,171.9500000,171.5100000,171.6300000
GAZP,1,20200310,122500,171.6300000,172.0700000,171.6000000,172.0000000
GAZP,1,20200310,122600,172.0100000,172.1900000,171.8500000,171.9300000
GAZP,1,20200310,122700,171.9200000,172.0100000,171.8600000,171.9100000
GAZP,1,20200310,122800,171.9200000,172.0400000,171.7000000,171.8700000
GAZP,1,20200310,122900,171.8700000,171.9700000,171.7800000,171.9700000
GAZP,1,20200310,123000,171.8900000,172.0000000,171.8000000,171.8600000
GAZP,1,20200310,123100,171.8600000,172.0400000,171.8400000,171.9800000
GAZP,1,20200310,123200,171.9800000,172.4000000,171.8600000,172.1400000
GAZP,1,20200310,123300,172.1100000,172.1700000,171.8700000,172.0900000
GAZP,1,20200310,123400,172.0400000,172.4000000,172.0200000,172.3100000
GAZP,1,20200310,123500,172.3200000,173.5000000,172.3100000,173.2400000
GAZP,1,20200310,123600,173.2500000,174.0000000,173.2500000,173.6800000
GAZP,1,20200310,123700,173.6800000,173.9000000,173.5000000,173.8900000
GAZP,1,20200310,123800,173.8200000,174.0000000,173.3000000,173.4700000
GAZP,1,20200310,123900,173.4700000,174.4800000,173.4600000,174.2000000
GAZP,1,20200310,124000,174.2000000,175.5000000,174.1100000,175.4800000
GAZP,1,20200310,124100,175.4600000,175.6000000,174.7400000,174.7400000
GAZP,1,20200310,124200,174.7400000,174.7800000,174.0700000,174.4100000
GAZP,1,20200310,124300,174.3000000,174.8900000,174.1200000,174.8100000
GAZP,1,20200310,124400,174.8700000,175.2800000,174.6300000,174.8000000
GAZP,1,20200310,124500,174.8400000,175.3000000,174.8000000,175.3000000
GAZP,1,20200310,124600,175.3000000,175.3700000,174.5200000,174.9500000
GAZP,1,20200310,124700,174.8600000,175.8400000,174.8000000,175.7000000
GAZP,1,20200310,124800,175.7900000,176.1000000,175.4200000,176.1000000
GAZP,1,20200310,124900,176.1000000,176.4800000,175.5000000,175.5000000
GAZP,1,20200310,125000,175.5000000,176.5000000,175.5000000,176.3600000
GAZP,1,20200310,125100,176.3500000,176.6800000,176.2100000,176.6800000
GAZP,1,20200310,125200,176.6900000,177.0000000,176.5800000,176.9000000
GAZP,1,20200310,125300,176.8700000,177.8900000,176.7700000,177.6600000
GAZP,1,20200310,125400,177.6600000,178.2600000,177.0200000,177.9900000
GAZP,1,20200310,125500,177.9900000,178.8800000,177.8900000,178.8800000
GAZP,1,20200310,125600,178.8800000,178.8900000,178.1600000,178.7300000
GAZP,1,20200310,125700,178.7300000,178.8700000,177.8400000,178.1300000
GAZP,1,20200310,125800,177.9800000,178.4000000,177.4400000,177.5200000
GAZP,1,20200310,125900,177.5200000,177.7800000,177.1300000,177.7800000
GAZP,1,20200310,130000,177.7100000,177.7400000,177.3000000,177.7400000
GAZP,1,20200310,130100,177.6500000,177.7400000,177.3400000,177.4000000
GAZP,1,20200310,130200,177.4000000,177.5900000,177.0800000,177.4900000
GAZP,1,20200310,130300,177.4400000,177.5000000,176.4500000,176.8600000
GAZP,1,20200310,130400,176.9600000,177.4800000,176.9600000,177.2800000
GAZP,1,20200310,130500,177.2800000,177.7400000,177.2800000,177.5700000
GAZP,1,20200310,130600,177.5800000,177.9300000,177.3100000,177.8900000
GAZP,1,20200310,130700,177.8400000,178.8700000,177.7100000,178.5000000
GAZP,1,20200310,130800,178.4600000,179.3400000,178.3700000,179.1900000
GAZP,1,20200310,130900,179.2300000,179.7300000,179.0000000,179.7300000
GAZP,1,20200310,131000,179.7200000,179.9000000,179.6000000,179.9000000
GAZP,1,20200310,131100,179.8600000,180.2000000,179.6000000,180.1900000
GAZP,1,20200310,131200,180.1700000,180.6700000,180.0300000,180.5700000
GAZP,1,20200310,131300,180.6700000,181.3000000,180.6700000,181.1200000
GAZP,1,20200310,131400,181.1600000,182.7100000,180.8000000,182.3900000
GAZP,1,20200310,131500,182.4500000,182.4700000,180.0100000,180.7500000
GAZP,1,20200310,131600,180.8700000,180.9000000,179.6000000,180.0100000
GAZP,1,20200310,131700,180.0000000,180.3300000,179.7000000,179.9800000
GAZP,1,20200310,131800,179.9800000,180.9000000,179.8700000,180.7000000
GAZP,1,20200310,131900,180.8400000,180.8600000,180.1900000,180.7600000
GAZP,1,20200310,132000,180.8400000,181.1200000,180.5500000,181.1100000
GAZP,1,20200310,132100,181.1200000,181.2000000,180.6400000,180.8600000
GAZP,1,20200310,132200,180.7400000,180.7400000,180.2200000,180.4300000
GAZP,1,20200310,132300,180.4300000,181.4400000,180.3000000,181.0700000
GAZP,1,20200310,132400,181.1900000,181.6400000,181.0800000,181.4900000
GAZP,1,20200310,132500,181.4300000,181.6600000,181.0600000,181.3000000
GAZP,1,20200310,132600,181.2900000,181.3000000,180.8600000,181.2200000
GAZP,1,20200310,132700,181.1000000,182.2400000,181.1000000,181.9300000
GAZP,1,20200310,132800,182.0900000,183.0000000,182.0800000,182.6000000
GAZP,1,20200310,132900,182.5200000,183.5300000,181.8200000,183.4300000
GAZP,1,20200310,133000,183.5300000,184.0000000,183.2200000,183.7000000
GAZP,1,20200310,133100,183.7000000,184.0000000,183.5600000,183.7500000
GAZP,1,20200310,133200,183.7000000,184.7500000,183.7000000,184.6200000
GAZP,1,20200310,133300,184.6000000,184.6000000,182.8300000,182.8400000
GAZP,1,20200310,133400,182.8400000,182.9900000,182.0600000,182.3200000
GAZP,1,20200310,133500,182.3100000,182.4700000,181.5100000,182.3500000
GAZP,1,20200310,133600,182.3400000,182.9800000,181.8100000,182.1200000
GAZP,1,20200310,133700,182.1200000,182.2200000,181.5600000,181.9400000
GAZP,1,20200310,133800,181.8100000,182.0700000,181.3900000,181.6300000
GAZP,1,20200310,133900,181.6200000,181.7000000,181.3700000,181.5800000
GAZP,1,20200310,134000,181.5500000,181.9800000,181.5000000,181.5100000
GAZP,1,20200310,134100,181.6300000,181.9800000,181.5500000,181.9800000
GAZP,1,20200310,134200,181.9800000,182.9900000,181.7700000,182.8900000
GAZP,1,20200310,134300,182.8100000,183.6000000,182.2400000,183.5900000
GAZP,1,20200310,134400,183.5100000,184.5000000,183.3600000,184.4200000
GAZP,1,20200310,134500,184.3800000,184.5000000,184.0400000,184.1700000
GAZP,1,20200310,134600,184.1800000,184.5000000,183.8000000,184.2500000
GAZP,1,20200310,134700,184.2000000,184.4000000,183.9100000,183.9100000
GAZP,1,20200310,134800,183.9100000,185.0000000,183.8500000,184.9200000
GAZP,1,20200310,134900,184.8700000,185.3600000,184.7200000,185.2900000
GAZP,1,20200310,135000,185.3300000,185.4400000,184.4500000,184.8300000
GAZP,1,20200310,135100,184.7700000,184.8900000,184.4700000,184.6900000
GAZP,1,20200310,135200,184.6700000,184.8300000,184.2600000,184.6800000
GAZP,1,20200310,135300,184.6700000,184.6700000,183.9100000,184.0300000
GAZP,1,20200310,135400,184.0000000,184.3900000,183.8300000,184.3400000
GAZP,1,20200310,135500,184.3400000,185.0000000,184.2300000,184.9000000
GAZP,1,20200310,135600,184.9000000,184.9100000,184.3100000,184.8000000
GAZP,1,20200310,135700,184.8000000,184.8900000,184.1200000,184.2900000
GAZP,1,20200310,135800,184.3000000,184.8000000,183.9100000,184.0400000
GAZP,1,20200310,135900,183.9500000,183.9500000,183.0800000,183.2400000
GAZP,1,20200310,140000,183.2100000,183.2400000,181.3700000,181.5100000
